interpro_id	all_genes_with	all_genes_without	test_genes_with	test_genes_without	fra_all_genes_with	fra_test_genes_with	chisq_statistic	chisq_df	chisq_p	interpro_description	pos_neg	p.adj
IPR019576	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxine 5-phosphate oxidase, dimerisation, C-terminal
Sp34_30250600.t1	IPR019740	Pyridoxamine 5-phosphate oxidase, conserved site	negative	1
IPR019576	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxine 5-phosphate oxidase, dimerisation, C-terminal
Sp34_30251300.t1	IPR019740	Pyridoxamine 5-phosphate oxidase, conserved site	negative	1
IPR019576	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxine 5-phosphate oxidase, dimerisation, C-terminal
Sp34_30251800.t1	IPR019740	Pyridoxamine 5-phosphate oxidase, conserved site	negative	1
IPR019576	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxine 5-phosphate oxidase, dimerisation, C-terminal
Sp34_30251000.t1	IPR019740	Pyridoxamine 5-phosphate oxidase, conserved site	negative	1
IPR019576	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxine 5-phosphate oxidase, dimerisation, C-terminal
Sp34_30250600.t1	IPR019740	Pyridoxamine 5-phosphate oxidase, conserved site	negative	1
IPR019576	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxine 5-phosphate oxidase, dimerisation, C-terminal
Sp34_30251300.t1	IPR019740	Pyridoxamine 5-phosphate oxidase, conserved site	negative	1
IPR019576	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxine 5-phosphate oxidase, dimerisation, C-terminal
Sp34_30251800.t1	IPR019740	Pyridoxamine 5-phosphate oxidase, conserved site	negative	1
IPR019576	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxine 5-phosphate oxidase, dimerisation, C-terminal
Sp34_30251000.t1	IPR019740	Pyridoxamine 5-phosphate oxidase, conserved site	negative	1
IPR019576	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxine 5-phosphate oxidase, dimerisation, C-terminal
Sp34_30250600.t1	IPR019740	Pyridoxamine 5-phosphate oxidase, conserved site	negative	1
IPR019576	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxine 5-phosphate oxidase, dimerisation, C-terminal
Sp34_30251300.t1	IPR019740	Pyridoxamine 5-phosphate oxidase, conserved site	negative	1
IPR019576	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxine 5-phosphate oxidase, dimerisation, C-terminal
Sp34_30251800.t1	IPR019740	Pyridoxamine 5-phosphate oxidase, conserved site	negative	1
IPR019576	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxine 5-phosphate oxidase, dimerisation, C-terminal
Sp34_30251000.t1	IPR019740	Pyridoxamine 5-phosphate oxidase, conserved site	negative	1
IPR019576	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxine 5-phosphate oxidase, dimerisation, C-terminal
Sp34_30250600.t1	IPR019740	Pyridoxamine 5-phosphate oxidase, conserved site	negative	1
IPR019577	4	31415	4	7823	0.000127311499411184	0.00051105148843746	2.84037152434877	1	0.0919229576907266	SPARC/Testican, calcium-binding domain	negative	1
IPR019591	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Mrp/NBP35 ATP-binding protein	negative	1
IPR019594	10	31409	4	7823	0.000318278748527961	0.00051105148843746	0.224283591073493	1	0.635795242413523	Ionotropic glutamate receptor, L-glutamate and glycine-binding domain	negative	1
IPR019601	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Oxoglutarate/iron-dependent oxygenase, C-terminal degradation domain	negative	1
IPR019734	38	31381	10	7817	0.00120945924440625	0.00127762872109365	1.06459639779279e-26	1	0.999999999999918	Tetratricopeptide repeat	negative	1
IPR019741	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Galactokinase, conserved site	negative	1
IPR019742	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Alpha-2-macroglobulin, conserved site	negative	1
IPR019744	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Amyloidogenic glycoprotein, copper-binding domain conserved site	negative	1
IPR019745	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Amyloidogenic glycoprotein, intracellular domain, conserved site	negative	1
IPR019747	3	31416	3	7824	9.54836245583882e-05	0.000383288616328095	1.77365716065863	1	0.182930123458058	FERM conserved site	negative	1
IPR019748	12	31407	7	7820	0.000381934498233553	0.000894340104765555	2.42347180480574	1	0.119529757711903	FERM central domain	negative	1
IPR019749	12	31407	8	7819	0.000381934498233553	0.00102210297687492	3.86307943657784	1	0.0493596552633834	Band 4.1 domain	negative	1
IPR019756	2	31417	0	7827	6.36557497055922e-05	0	4.21992207482755e-25	1	0.999999999999482	Peptidase S26A, signal peptidase I, serine active site	negative	1
IPR019758	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Peptidase S26A, signal peptidase I, conserved site	negative	1
IPR019760	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	DNA-directed DNA polymerase, family A, conserved site	negative	1
IPR019762	2	31417	0	7827	6.36557497055922e-05	0	4.21992207482755e-25	1	0.999999999999482	Dynamin, GTPase region, conserved site	negative	1
IPR019763	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Dynein light chain, type 1/2, conserved site	negative	1
IPR019769	2	31417	1	7826	6.36557497055922e-05	0.000127762872109365	2.68836078854197e-25	1	0.999999999999586	Translation elongation factor, IF5A, hypusine site	negative	1
IPR019771	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	F-actin capping protein, beta subunit, conserved site	negative	1
IPR019773	3	31416	1	7826	9.54836245583882e-05	0.000127762872109365	4.81587351127405e-26	1	0.999999999999825	Tyrosine 3-monooxygenase-like	negative	1
IPR019774	3	31416	1	7826	9.54836245583882e-05	0.000127762872109365	4.81587351127405e-26	1	0.999999999999825	Aromatic amino acid hydroxylase, C-terminal	negative	1
IPR019775	33	31386	3	7824	0.00105031987014227	0.000383288616328095	2.35781059591683	1	0.124657033289018	WD40 repeat, conserved site	negative	1
IPR019783	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Ribosome maturation protein SDO1/SBDS, N-terminal	negative	1
IPR019786	10	31409	1	7826	0.000318278748527961	0.000127762872109365	0.274140278224229	1	0.600567863779391	Zinc finger, PHD-type, conserved site	negative	1
IPR019787	9	31410	1	7826	0.000286450873675165	0.000127762872109365	0.153098597734866	1	0.695591641157101	Zinc finger, PHD-finger	negative	1
IPR019791	8	31411	5	7822	0.000254622998822369	0.000638814360546825	1.75333971362707	1	0.185457434118499	Haem peroxidase, animal-type	negative	1
IPR019796	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Glucose-6-phosphate dehydrogenase, active site	negative	1
IPR019797	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Glutamate 5-kinase, conserved site	negative	1
IPR019798	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Serine hydroxymethyltransferase, pyridoxal phosphate binding site	negative	1
IPR019804	3	31416	3	7824	9.54836245583882e-05	0.000383288616328095	1.77365716065863	1	0.182930123458058	Ras guanine-nucleotide exchange factor, conserved site	negative	1
IPR019805	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Heat shock protein Hsp90, conserved site	negative	1
IPR019807	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Hexokinase, binding site	negative	1
IPR019808	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Histidine triad, conserved site	negative	1
IPR019809	2	31417	2	7825	6.36557497055922e-05	0.00025552574421873	0.772300871409216	1	0.379506199200264	Histone H4, conserved site	negative	1
IPR019810	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Citrate synthase active site	negative	1
IPR019818	2	31417	2	7825	6.36557497055922e-05	0.00025552574421873	0.772300871409216	1	0.379506199200264	Isocitrate/isopropylmalate dehydrogenase, conserved site	negative	1
IPR019819	9	31410	3	7824	0.000286450873675165	0.000383288616328095	0.00595386790962064	1	0.938495219227748	Carboxylesterase type B, conserved site	negative	1
IPR019821	20	31399	4	7823	0.000636557497055922	0.00051105148843746	0.0214228193711323	1	0.883632969434557	Kinesin motor domain, conserved site	negative	1
IPR019826	8	31411	3	7824	0.000254622998822369	0.000383288616328095	0.0534079323253608	1	0.817235901047681	Carboxylesterase type B, active site	negative	1
IPR019831	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Manganese/iron superoxide dismutase, N-terminal	negative	1
IPR019832	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Manganese/iron superoxide dismutase, C-terminal	negative	1
IPR019833	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Manganese/iron superoxide dismutase, binding site	negative	1
IPR019835	2	31417	0	7827	6.36557497055922e-05	0	4.21992207482755e-25	1	0.999999999999482	SWIB domain	negative	1
IPR019844	3	31416	1	7826	9.54836245583882e-05	0.000127762872109365	4.81587351127405e-26	1	0.999999999999825	Cold-shock (CSD) domain	negative	1
IPR019897	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	RidA, conserved site	negative	1
IPR019954	3	31416	2	7825	9.54836245583882e-05	0.00025552574421873	0.31675821329772	1	0.573562384192738	Ubiquitin conserved site	negative	1
IPR019956	3	31416	2	7825	9.54836245583882e-05	0.00025552574421873	0.31675821329772	1	0.573562384192738	Ubiquitin domain	negative	1
IPR019974	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	XPG conserved site	negative	1
IPR019979	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Small ribosomal subunit protein uS17, conserved site	negative	1
IPR020003	3	31416	2	7825	9.54836245583882e-05	0.00025552574421873	0.31675821329772	1	0.573562384192738	ATPase, alpha/beta subunit, nucleotide-binding domain, active site	negative	1
IPR020056	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Large ribosomal subunit protein bL25/Gln-tRNA synthetase, N-terminal	negative	1
IPR020058	2	31417	0	7827	6.36557497055922e-05	0	4.21992207482755e-25	1	0.999999999999482	Glutamyl/glutaminyl-tRNA synthetase, class Ib, catalytic domain	negative	1
IPR020059	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Glutamyl/glutaminyl-tRNA synthetase, class Ib, anti-codon binding domain	negative	1
IPR020061	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Glutamine-tRNA ligase, alpha-bundle domain superfamily	negative	1
IPR020067	5	31414	0	7827	0.00015913937426398	0	0.309671481272178	1	0.577881847533104	Frizzled domain	negative	1
IPR020070	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Large ribosomal subunit protein bL9, N-terminal	negative	1
IPR020082	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	S-adenosyl-L-homocysteine hydrolase, conserved site	negative	1
IPR020084	6	31413	1	7826	0.000190967249116776	0.000127762872109365	1.47717972540314e-24	1	0.99999999999903	NUDIX hydrolase, conserved site	negative	1
IPR020094	2	31417	0	7827	6.36557497055922e-05	0	4.21992207482755e-25	1	0.999999999999482	Pseudouridine synthase TruA/RsuA/RluB/E/F, N-terminal	negative	1
IPR020095	2	31417	0	7827	6.36557497055922e-05	0	4.21992207482755e-25	1	0.999999999999482	Pseudouridine synthase I, TruA, C-terminal	negative	1
IPR020097	2	31417	0	7827	6.36557497055922e-05	0	4.21992207482755e-25	1	0.999999999999482	Pseudouridine synthase I, TruA, alpha/beta domain	negative	1
IPR020103	6	31413	0	7827	0.000190967249116776	0	0.506632106173702	1	0.476600437341548	Pseudouridine synthase, catalytic domain superfamily	negative	1
IPR020189	2	31417	1	7826	6.36557497055922e-05	0.000127762872109365	2.68836078854197e-25	1	0.999999999999586	Translation elongation factor, IF5A C-terminal	negative	1
IPR020373	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Alpha-ketoglutarate dehydrogenase component 4/YMR-31	negative	1
IPR020376	6	31413	0	7827	0.000190967249116776	0	0.506632106173702	1	0.476600437341548	Uncharacterised protein family F46C5.1	negative	1
IPR020383	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	MinK-related peptide, potassium channel accessory subunit protein 4	negative	1
IPR020396	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	NADH:ubiquinone oxidoreductase, 30kDa subunit, conserved site	negative	1
IPR020422	13	31406	6	7821	0.000413762373086349	0.00076657723265619	0.96523194081519	1	0.325872204810716	Dual specificity protein phosphatase domain	negative	1
IPR020454	7	31412	3	7824	0.000222795123969573	0.000383288616328095	0.16018623285094	1	0.688985114627446	Diacylglycerol/phorbol-ester binding	negative	1
IPR020459	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	AMP-binding	negative	1
IPR020471	9	31410	3	7824	0.000286450873675165	0.000383288616328095	0.00595386790962064	1	0.938495219227748	Aldo-keto reductase	negative	1
IPR020472	26	31393	2	7825	0.000827524746172698	0.00025552574421873	2.12926266905175	1	0.144510254649341	G-protein beta WD-40 repeat	negative	1
IPR020476	2	31417	1	7826	6.36557497055922e-05	0.000127762872109365	2.68836078854197e-25	1	0.999999999999586	NUDIX hydrolase	negative	1
IPR020479	14	31405	2	7825	0.000445590247939145	0.00025552574421873	0.186961721757038	1	0.665457472586825	Homeobox domain, metazoa	negative	1
IPR020537	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	ATP synthase, F0 complex, subunit C, DCCD-binding site	negative	1
IPR020546	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	ATP synthase, F1 complex, delta/epsilon subunit, N-terminal	negative	1
IPR020548	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Fructose-1,6-bisphosphatase, active site	negative	1
IPR020550	3	31416	0	7827	9.54836245583882e-05	0	0.0201766332056444	1	0.887044874942157	Inositol monophosphatase, conserved site	negative	1
IPR020556	4	31415	2	7825	0.000127311499411184	0.00025552574421873	0.0961019423874538	1	0.756558573959798	Amidase, conserved site	negative	1
IPR020557	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Fumarate lyase, conserved site	negative	1
IPR020559	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Phosphoribosylglycinamide synthetase, conserved site	negative	1
IPR020560	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Phosphoribosylglycinamide synthetase, C-domain	negative	1
IPR020561	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain	negative	1
IPR020562	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Phosphoribosylglycinamide synthetase, N-terminal	negative	1
IPR020568	25	31394	7	7820	0.000795696871319902	0.000894340104765555	0.0027322224882266	1	0.958313026767486	Ribosomal protein uS5 domain 2-type superfamily	negative	1
IPR020575	2	31417	2	7825	6.36557497055922e-05	0.00025552574421873	0.772300871409216	1	0.379506199200264	Heat shock protein Hsp90, N-terminal	negative	1
IPR020578	2	31417	1	7826	6.36557497055922e-05	0.000127762872109365	2.68836078854197e-25	1	0.999999999999586	Aminotransferase class-V, pyridoxal-phosphate binding site	negative	1
IPR020581	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Glycine cleavage system P protein	negative	1
IPR020583	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Inositol monophosphatase, metal-binding site	negative	1
IPR020590	7	31412	2	7825	0.000222795123969573	0.00025552574421873	1.95500246815586e-26	1	0.999999999999888	Guanylate kinase, conserved site	negative	1
IPR020593	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Gamma-glutamyl phosphate reductase GPR, conserved site	negative	1
IPR020595	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	MnmG-related, conserved site	negative	1
IPR020596	2	31417	0	7827	6.36557497055922e-05	0	4.21992207482755e-25	1	0.999999999999482	Ribosomal RNA adenine methylase transferase, conserved site	negative	1
IPR020598	2	31417	0	7827	6.36557497055922e-05	0	4.21992207482755e-25	1	0.999999999999482	Ribosomal RNA adenine methylase transferase, N-terminal	negative	1
IPR020604	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	CTF transcription factor/nuclear factor 1, DNA-binding domain	negative	1
IPR020606	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Small ribosomal subunit protein uS7, conserved site	negative	1
IPR020608	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	RNA polymerase, subunit H/Rpb5, conserved site	negative	1
IPR020610	3	31416	2	7825	9.54836245583882e-05	0.00025552574421873	0.31675821329772	1	0.573562384192738	Thiolase, active site	negative	1
IPR020611	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Copper type II, ascorbate-dependent monooxygenase, histidine-cluster-1 conserved site	negative	1
IPR020612	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Methylthiotransferase, conserved site	negative	1
